,Scheme Id,Scheme Name,01-Jan-2021,04-Jan-2021,05-Jan-2021,06-Jan-2021,07-Jan-2021,08-Jan-2021,11-Jan-2021,12-Jan-2021,13-Jan-2021,14-Jan-2021,15-Jan-2021,18-Jan-2021,19-Jan-2021,20-Jan-2021,21-Jan-2021,22-Jan-2021,25-Jan-2021,27-Jan-2021,28-Jan-2021,29-Jan-2021,01-Feb-2021,02-Feb-2021,03-Feb-2021,04-Feb-2021,05-Feb-2021,08-Feb-2021,09-Feb-2021,10-Feb-2021,11-Feb-2021,12-Feb-2021,15-Feb-2021,16-Feb-2021,17-Feb-2021,18-Feb-2021,19-Feb-2021,22-Feb-2021,23-Feb-2021,24-Feb-2021,25-Feb-2021,26-Feb-2021,01-Mar-2021,02-Mar-2021,03-Mar-2021,04-Mar-2021,05-Mar-2021,08-Mar-2021,09-Mar-2021,10-Mar-2021,12-Mar-2021,15-Mar-2021,16-Mar-2021,17-Mar-2021,18-Mar-2021,19-Mar-2021,22-Mar-2021,23-Mar-2021,24-Mar-2021,25-Mar-2021,26-Mar-2021,30-Mar-2021,31-Mar-2021,01-Apr-2021,05-Apr-2021,06-Apr-2021,07-Apr-2021,08-Apr-2021,09-Apr-2021,12-Apr-2021,13-Apr-2021,15-Apr-2021,16-Apr-2021,19-Apr-2021,20-Apr-2021,22-Apr-2021,23-Apr-2021,26-Apr-2021,27-Apr-2021,28-Apr-2021,29-Apr-2021,30-Apr-2021,03-May-2021,04-May-2021,05-May-2021,06-May-2021,07-May-2021,10-May-2021,11-May-2021,12-May-2021,14-May-2021,17-May-2021,18-May-2021,19-May-2021,20-May-2021,21-May-2021,24-May-2021,25-May-2021,26-May-2021,27-May-2021,28-May-2021,31-May-2021,01-Jun-2021,02-Jun-2021,03-Jun-2021,04-Jun-2021,07-Jun-2021,08-Jun-2021,09-Jun-2021,10-Jun-2021,11-Jun-2021,14-Jun-2021,15-Jun-2021,16-Jun-2021,17-Jun-2021,18-Jun-2021,21-Jun-2021,22-Jun-2021,23-Jun-2021,24-Jun-2021,25-Jun-2021,28-Jun-2021,29-Jun-2021,30-Jun-2021,01-Jul-2021,02-Jul-2021,05-Jul-2021,06-Jul-2021,07-Jul-2021,08-Jul-2021,09-Jul-2021,12-Jul-2021,13-Jul-2021,14-Jul-2021,15-Jul-2021,16-Jul-2021,19-Jul-2021,20-Jul-2021,22-Jul-2021,23-Jul-2021,26-Jul-2021,27-Jul-2021,28-Jul-2021,29-Jul-2021,30-Jul-2021
12,118929,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,438.697,443.597,444.533,442.954,444.71,449.303,451.737,456.683,457.685,459.619,456.247,450.839,456.752,460.521,458.834,452.195,450.551,442.439,438.017,433.901,456.658,470.515,474.931,479.776,484.107,491.681,492.44,491.258,491.412,491.28,497.063,497.93,498.442,498.311,493.203,482.055,484.724,494.546,497.256,481.758,488.804,492.804,501.454,495.08,488.714,491.058,492.852,493.946,491.632,488.872,485.904,478.517,472.764,477.174,475.189,477.982,468.258,465.148,469.994,482.964,480.184,485.17,475.834,476.329,480.278,482.252,481.119,461.29,469.633,470.951,471.079,463.643,462.378,467.996,466.208,470.588,477.667,483.125,484.689,477.755,477.378,473.903,477.442,480.012,484.552,490.898,490.069,486.227,486.009,494.435,500.193,496.89,494.24,502.753,506.411,506.95,509.408,511.448,515.743,523.552,520.26,521.771,525.459,525.891,529.155,529.296,525.585,529.528,531.223,531.826,533.431,529.734,525.369,524.942,525.469,528.081,524.25,525.807,530.13,530.246,528.662,528.238,528.999,533.429,538.238,536.071,540.655,534.929,533.342,533.919,539.832,540.987,543.981,545.249,539.632,534.542,542.459,544.865,542.538,541.786,541.962,546.119,546.343
13,118928,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,43.897,44.387,44.481,44.323,44.498,44.958,45.202,45.697,45.797,45.99,45.653,45.112,45.703,46.081,45.912,45.247,45.083,44.271,43.829,43.417,45.694,47.08,47.522,48.007,48.44,49.198,49.274,49.156,49.171,49.158,49.737,49.823,49.875,49.862,49.35,48.235,48.502,49.485,49.756,48.205,48.91,49.311,50.176,49.538,48.901,49.135,49.315,49.424,45.211,44.957,44.685,44.005,43.476,43.882,43.699,43.956,43.062,42.776,43.221,44.414,44.159,44.617,43.759,43.804,44.167,44.349,44.245,42.421,43.188,43.312,43.324,42.64,42.524,43.041,42.876,43.279,43.93,44.432,44.576,43.938,43.903,43.584,43.909,44.146,44.563,45.147,45.071,44.717,44.697,45.472,46.002,45.698,45.454,46.237,46.574,46.623,46.849,47.037,47.432,48.15,47.847,47.986,48.325,48.365,48.665,48.678,48.337,48.7,48.855,48.911,49.059,48.719,48.317,48.278,48.326,48.566,48.214,48.357,48.755,48.766,48.62,48.581,48.651,49.058,49.501,49.301,49.723,49.196,49.05,49.103,49.647,49.753,50.029,50.145,49.629,49.161,49.889,50.11,49.896,49.827,49.843,50.225,50.246
14,118955,HDFC Flexi Cap Fund - Growth Option - Direct Plan,764.533,774.731,777.551,779.942,782.989,791.665,795.115,805.403,814.729,818.891,811.217,794.408,808.545,813.936,803.739,790.024,785.554,773.264,772.038,763.468,801.758,825.706,838.831,853.423,858.291,871.557,868.066,866.456,866.073,864.403,877.117,877.667,880.69,888.707,871.968,852.817,860.808,873.741,888.781,861.131,873.461,884.454,898.328,888.516,874.809,887.013,884.3,888.966,884.012,880.759,878.878,860.999,849.602,859.235,858.046,861.281,843.312,829.087,837.422,848.737,847.7,861.029,844.071,845.288,854.414,855.361,852.499,813.993,830.496,833.778,837.688,821.643,822.019,826.734,827.322,835.954,844.913,854.581,851.953,846.977,846.869,843.869,857.337,860.608,867.775,883.91,891.832,887.771,880.292,893.648,901.341,902.419,897.388,913.361,919.697,920.194,920.456,925.343,925.195,932.029,930.632,936.361,942.365,943.694,954.463,954.317,950.993,958.108,959.473,959.098,959.294,955.135,945.699,936.177,940.479,942.22,938.106,939.434,948.503,947.711,943.414,944.096,942.292,947.155,954.784,948.764,950.28,942.22,941.439,943.176,952.52,956.279,958.547,958.413,955.242,943.833,956.083,959.512,957.894,951.699,950.405,956.402,958.685
15,118954,HDFC Flexi Cap Fund - IDCW Option - Direct Plan,51.535,52.223,52.413,52.574,52.78,53.364,53.597,54.29,54.919,55.2,54.682,53.549,54.502,54.866,54.178,53.254,52.953,52.124,52.041,51.464,54.045,55.659,56.544,57.527,57.856,58.75,58.515,58.406,58.38,58.268,59.125,59.162,59.366,59.906,58.778,57.487,58.025,58.897,59.911,58.047,58.878,59.619,60.555,59.893,58.969,59.792,59.609,59.923,59.589,59.369,59.243,58.037,57.269,52.918,52.826,53.026,51.919,51.044,51.558,52.255,52.191,53.012,51.966,52.041,52.603,52.662,52.485,50.115,51.131,51.333,51.574,50.586,50.609,50.899,50.935,51.467,52.018,52.613,52.452,52.145,52.139,51.954,52.783,52.984,53.426,54.419,54.907,54.657,54.196,55.019,55.492,55.559,55.249,56.232,56.622,56.653,56.669,56.97,56.961,57.382,57.296,57.648,58.018,58.1,58.763,58.753,58.549,58.987,59.071,59.048,59.06,58.804,58.223,57.637,57.902,58.009,57.755,57.837,58.396,58.347,58.082,58.124,58.013,58.313,58.782,58.412,58.505,58.009,57.961,58.068,58.643,58.874,59.014,59.006,58.811,58.108,58.862,59.073,58.974,58.592,58.513,58.882,59.022
16,120152,Kotak Bluechip Fund - Growth - Direct,320.865,324.255,326.645,326.099,325.685,330.508,333.225,334.629,334.257,335.146,331.491,328.029,332.724,335.286,333.592,330.445,327.5,321.854,318.991,315.494,328.448,335.402,337.831,340.52,339.757,345.322,346.176,347.088,348.366,349.381,352.396,351.483,350.569,348.969,345.417,338.629,339.822,345.318,347.655,337.113,341.992,345.924,352.192,351.184,347.887,348.051,350.218,351.869,348.927,346.511,347.326,341.871,337.924,342.403,342.52,345.136,339.181,333.762,338.028,345.304,343.047,346.439,341.151,341.531,344.746,346.502,346.196,334.373,337.354,338.452,339.557,334.222,333.79,335.208,333.868,337.604,340.975,345.754,346.004,341.395,341.184,338.12,341.088,342.783,343.426,345.855,344.904,342.628,341.286,346.342,350.921,351.032,348.793,354.065,354.905,355.565,357.506,358.609,359.918,363.815,362.612,363.89,366.787,366.649,368.997,369.666,367.037,370.05,370.757,371.115,373.296,371.399,370.293,369.859,371.447,372.537,370.416,372.609,374.479,374.331,373.748,373.839,373.108,374.237,376.723,377.177,377.74,374.909,374.349,375.019,377.31,377.958,379.205,380.155,376.175,373.207,378.102,380.515,381.117,378.849,378.25,379.272,379.03
17,120153,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct,42.436,42.884,43.2,43.128,43.073,43.711,44.07,44.256,44.207,44.324,43.841,43.383,44.004,44.343,44.119,43.703,43.313,42.567,42.188,41.725,43.439,44.358,44.68,45.035,44.934,45.67,45.783,45.904,46.073,46.207,46.606,46.485,46.364,46.153,45.683,44.785,44.943,45.67,45.979,44.584,45.23,45.75,46.579,46.445,46.009,46.031,46.318,46.536,46.147,45.827,45.935,45.214,44.692,45.284,45.3,45.646,44.858,44.141,44.706,45.668,45.369,45.818,45.119,45.169,45.594,45.826,45.786,44.222,44.616,44.762,44.908,44.202,44.145,44.333,44.155,44.65,45.095,45.727,45.76,45.151,45.123,44.718,45.11,45.334,45.42,45.741,45.615,45.314,45.136,45.805,46.411,46.425,46.129,46.827,46.938,47.025,47.282,47.428,47.601,48.116,47.957,48.126,48.509,48.491,48.801,48.89,48.542,48.941,49.034,49.082,49.37,49.119,48.973,48.915,49.125,49.269,48.989,49.279,49.526,49.507,49.43,49.442,49.345,49.494,49.823,49.883,49.958,49.583,49.509,49.598,49.901,49.986,50.151,50.277,49.751,49.358,50.006,50.325,50.404,50.104,50.025,50.16,50.128
18,120166,Kotak Flexicap Fund - Growth - Direct,45.363,45.916,46.213,46.307,46.316,47.087,47.369,47.512,47.544,47.755,47.067,46.444,47.206,47.615,47.307,46.711,46.327,45.619,45.489,44.867,46.784,47.869,48.208,48.845,48.71,49.435,49.472,49.495,49.674,49.708,50.102,50.051,49.885,49.761,49.1,48.15,48.545,49.372,49.786,48.215,48.993,49.629,50.533,50.46,49.888,49.967,50.041,50.273,49.827,49.416,49.369,48.545,47.897,48.447,48.569,49.092,48.18,47.379,47.928,48.953,48.73,49.418,48.66,48.85,49.352,49.69,49.515,47.611,48.197,48.366,48.506,47.638,47.647,47.877,47.726,48.306,48.892,49.417,49.387,48.715,48.615,48.251,48.87,49.209,49.088,49.397,49.387,49.007,48.617,49.478,50.115,50.034,49.811,50.495,50.593,50.608,50.786,51.15,51.222,51.62,51.397,51.589,52.01,51.895,52.295,52.36,51.906,52.31,52.437,52.47,52.728,52.37,52.225,52.073,52.238,52.355,52.193,52.535,52.984,53.013,52.798,52.719,52.632,52.753,53.102,53.294,53.484,53.053,53.018,53.223,53.494,53.608,53.814,53.928,53.473,52.943,53.568,53.805,53.854,53.583,53.522,53.786,54.002
19,120165,Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct,27.704,28.041,28.223,28.28,28.285,28.756,28.929,29.016,29.036,29.164,28.744,28.364,28.829,29.079,28.891,28.527,28.292,27.86,27.781,27.401,28.572,29.234,29.441,29.83,29.748,30.19,30.213,30.227,30.336,30.357,30.598,30.567,30.465,30.39,29.986,29.405,29.647,30.152,30.405,29.445,29.92,30.309,30.861,30.816,30.467,30.515,30.56,30.702,30.43,30.179,30.15,29.647,29.251,29.587,29.661,29.981,29.424,28.935,29.27,29.896,29.76,30.18,29.717,29.833,30.14,30.346,30.239,29.077,29.434,29.538,29.623,29.093,29.098,29.239,29.147,29.501,29.859,30.179,30.161,29.751,29.689,29.468,29.845,30.052,29.979,30.167,30.161,29.929,29.691,30.217,30.606,30.556,30.42,30.838,30.898,30.907,31.016,31.238,31.282,31.524,31.389,31.506,31.763,31.693,31.937,31.977,31.699,31.946,32.023,32.044,32.201,31.983,31.894,31.802,31.902,31.974,31.875,32.084,32.358,32.375,32.244,32.196,32.143,32.216,32.43,32.547,32.663,32.4,32.379,32.503,32.669,32.739,32.865,32.935,32.656,32.333,32.714,32.859,32.889,32.724,32.687,32.848,32.979
20,120715,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,118.9123,120.1386,121.2797,121.0566,121.6341,123.2111,124.4019,125.2618,125.2337,125.03,123.7652,121.4663,123.5654,124.4547,123.6189,122.0577,121.2927,119.553,118.812,117.5222,121.9738,124.5806,125.8267,126.8386,126.2257,128.1564,128.2048,127.8567,128.1107,128.1768,129.954,129.8611,129.1235,129.048,127.799,125.8512,126.045,127.8674,128.4337,125.211,126.7876,128.3603,130.4638,129.706,128.1371,128.1614,129.0095,129.9452,129.0497,128.5342,128.5249,126.5846,125.3143,126.4664,126.4831,127.0418,124.7538,123.186,125.0823,127.5142,126.908,128.1015,125.825,125.8343,127.4624,128.3013,128.1028,123.4494,124.7795,124.891,125.306,123.2961,123.1395,123.8818,123.7107,125.1198,126.302,128.0234,128.1223,126.7459,127.3537,126.3491,127.4579,128.3089,128.8059,129.3814,128.9888,128.0141,126.9921,128.9536,130.5202,130.3029,129.2457,131.2074,131.6109,131.7388,132.4155,132.5275,132.5035,133.891,133.3993,133.7834,135.2073,135.4336,136.3761,136.7531,135.7351,137.1745,137.3177,137.2472,138.3146,137.493,136.9592,136.6157,137.0537,137.5276,136.8427,137.4988,138.8279,139.3801,138.9964,139.2885,139.2803,139.8853,140.9934,140.866,141.6387,141.0121,141.0208,140.9987,142.2565,142.6673,143.5108,143.7366,142.5167,140.9993,143.5652,144.4603,144.6413,143.9142,143.9802,144.766,145.0139
21,120714,UTI Long Term Equity Fund ( Tax Saving ) - Direct Plan - IDCW,29.9879,30.2971,30.5849,30.5287,30.6743,31.072,31.3723,31.5891,31.5821,31.5307,31.2117,30.632,31.1613,31.3856,31.1748,30.7811,30.5882,30.1495,29.9626,29.6373,30.7599,31.4174,31.7316,31.9868,31.8322,32.3191,32.3313,32.2435,32.3076,32.3243,32.7724,32.749,32.563,32.544,32.229,31.7378,31.7867,32.2462,32.389,31.5763,31.9739,32.3705,32.901,32.7099,32.3143,32.3204,32.5342,32.7702,32.5444,32.4144,32.4121,31.9227,31.6024,31.8929,31.8971,32.038,31.461,31.0657,31.5439,32.1572,32.0043,32.3053,31.7312,31.7335,32.1441,32.3557,32.3056,31.1321,31.4675,31.4956,31.6003,31.0934,31.0539,31.2411,31.1979,31.5533,31.8514,32.2855,32.3105,31.9634,32.1167,31.8633,32.1429,32.3575,32.4829,32.628,32.529,32.2832,32.0255,32.5201,32.9152,32.8604,32.5938,33.0885,33.1903,33.2225,33.3932,33.4214,33.4154,33.7653,33.6413,33.7381,34.0972,34.1543,34.392,34.487,34.2303,34.5933,34.6294,34.6116,34.8808,34.6736,34.539,34.4524,34.5629,34.6824,34.5096,34.6751,35.0103,35.1495,35.0528,35.1264,35.1244,35.2769,35.5564,35.5242,35.7191,35.5611,35.5633,35.5577,35.8749,35.9785,36.1912,36.2482,35.9405,35.5579,36.205,36.4307,36.4763,36.2929,36.3096,36.5078,36.5703
22,120662,UTI - Flexi Cap Fund-Growth Option - Direct,208.5648,210.8025,213.7761,212.0806,212.4536,215.9158,217.8264,217.5789,215.7417,215.814,212.909,208.757,212.3823,213.93,213.7068,212.1238,209.4268,206.9872,205.2861,202.1349,208.0633,213.3042,216.9498,219.9363,219.4684,221.6036,221.2596,222.2993,223.3562,222.7596,224.7312,223.6837,222.3464,221.8608,219.8051,216.8392,217.2356,219.5137,219.3319,214.2536,217.1229,219.9845,223.1948,223.0243,220.7983,220.4128,221.5359,224.7699,223.611,222.7818,223.31,220.1529,217.1529,218.9736,219.678,221.1335,217.6728,213.745,217.3275,222.0194,220.5775,222.5478,220.31,220.8433,223.4636,225.6165,225.4352,217.4239,217.5197,218.099,220.248,217.1174,216.9244,217.9101,217.6993,218.5966,220.761,224.2293,223.7123,219.9397,220.1039,218.22,220.5336,221.767,220.9353,222.2207,221.7559,220.3181,218.9319,221.9099,225.6731,225.4798,224.4156,226.3563,227.0178,228.0306,229.9741,230.9451,231.0629,232.1134,231.709,232.7212,234.0678,234.5788,235.6157,236.1796,234.7604,237.9604,238.7589,239.3272,239.9706,238.8625,238.1196,238.1065,238.7041,238.6156,238.0284,239.0335,239.9698,240.2223,240.2315,240.8995,241.5313,242.6689,243.8254,245.0285,245.7601,244.7362,245.1191,244.9484,244.8937,246.9728,247.7443,247.3868,245.8689,244.371,246.9883,248.0993,249.1696,248.3618,248.0072,250.6276,250.5772
23,120663,UTI Flexi Cap Fund - Direct Plan - IDCW,146.0508,147.6177,149.7,148.5127,148.7739,151.1984,152.5363,152.363,151.0765,151.1271,149.0929,146.1853,148.724,149.8078,149.6515,148.543,146.6544,144.946,143.7547,141.5481,145.6996,149.3695,151.9224,154.0138,153.6861,155.1813,154.9404,155.6685,156.4086,155.9909,157.3715,156.638,155.7015,155.3615,153.9219,151.845,152.1226,153.7178,153.5906,150.0344,152.0437,154.0475,156.2957,156.1762,154.6175,154.3475,155.134,157.3986,156.5871,156.0064,156.3763,154.1655,152.0647,153.3397,153.8329,154.8522,152.4287,149.6783,152.1869,155.4726,154.4628,155.8426,154.2755,154.6489,156.4839,157.9915,157.8645,152.2545,152.3215,152.7272,154.2321,152.0398,151.9047,152.5949,152.4473,153.0756,154.5913,157.02,156.658,154.0162,154.1312,152.8119,154.4321,155.2958,154.7134,155.6135,155.288,154.2812,153.3105,155.3959,158.0311,157.8958,157.1505,158.5096,158.9728,159.682,161.043,161.7229,161.8054,162.541,162.2578,162.9667,163.9096,164.2675,164.9935,165.3884,164.3946,166.6355,167.1946,167.5926,168.0432,167.2672,166.747,166.7378,167.1562,167.0943,166.6831,167.387,168.0426,168.2194,168.2258,168.6936,169.1361,169.9327,170.7425,171.585,172.0974,171.3803,171.6485,171.529,171.4906,172.9466,173.4868,173.2365,172.1735,171.1246,172.9574,173.7354,174.4849,173.9192,173.6709,175.5059,175.4706
24,119578,Sundaram Select Focus Direct Plan - Growth,229.6451,232.1308,233.7301,233.1101,233.4613,236.9333,239.6976,240.841,240.9493,240.9971,238.3151,234.746,238.6233,240.758,239.3947,235.4544,233.7314,229.6878,227.7668,226.0783,237.2452,243.4224,245.6652,246.8855,246.3249,249.618,250.0483,249.3431,250.4815,250.7071,254.4339,253.4911,252.7836,251.2582,248.4922,243.7522,244.8016,249.421,251.0199,242.3636,245.0461,247.8049,252.921,249.7174,247.1438,247.7669,249.1489,250.5893,248.614,246.8261,246.3737,243.1199,239.3836,241.7977,242.0649,243.777,239.7353,236.8448,239.7014,244.5181,242.2057,245.3669,241.8074,241.9885,244.3376,245.2406,244.5439,235.9351,239.0135,240.438,240.5395,236.2658,235.4353,237.1153,236.0111,238.3836,241.2907,244.105,244.2236,240.5306,240.953,238.7034,241.3355,242.815,244.1084,245.7485,244.8748,242.1994,241.2104,244.934,247.4958,246.1688,244.6762,248.9246,249.9353,250.3756,251.8172,252.6327,252.9127,255.5346,255.0474,255.6572,257.2077,257.0471,258.7404,259.0293,257.4884,259.3076,260.1272,260.0758,261.5365,260.2753,259.2552,258.9533,259.6008,259.875,258.392,260.0414,262.5059,262.3738,261.223,260.9078,260.1346,261.0532,262.6832,262.387,263.9844,262.0467,261.7518,261.9175,263.772,264.5568,266.5651,265.8621,263.6465,261.0272,263.8288,264.4373,264.6795,263.718,263.619,265.4353,265.7891
25,119577,Sundaram Select Focus Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),16.2708,16.4469,16.5602,16.5163,16.5411,16.7871,16.983,17.064,17.0717,17.0751,16.8851,16.6322,16.9069,17.0582,16.9616,16.6824,16.5603,16.2738,16.1377,16.0181,16.8093,17.247,17.4059,17.4923,17.4526,17.6859,17.7164,17.6664,17.7471,17.7631,18.0271,17.9603,17.9102,17.8021,17.6062,17.2703,17.3447,17.672,17.7853,17.1719,17.362,17.5575,17.92,17.693,17.5106,17.5548,17.6527,17.7547,17.6148,17.4881,17.4561,17.2255,16.9608,17.1318,17.1508,17.2721,16.9857,16.7809,16.9833,17.3246,17.1607,17.3847,17.1325,17.1454,17.3119,17.3759,17.3266,16.7167,16.9349,17.0359,17.0431,16.7405,16.6816,16.8008,16.7226,16.8907,17.0967,17.2961,16.1365,15.8925,15.9204,15.7718,15.9457,16.0434,16.1289,16.2372,16.1795,16.0027,15.9374,16.1834,16.3527,16.265,16.1664,16.4471,16.5139,16.543,16.6382,16.6921,16.7106,16.8838,16.8516,16.8919,16.9944,16.9838,17.0957,17.1147,17.0129,17.1331,17.1873,17.1839,17.2804,17.1971,17.1297,17.1097,17.1525,17.1706,17.0726,17.1816,17.3445,17.3357,17.2597,17.2389,17.1878,17.2485,17.3562,17.3366,17.4421,17.3141,17.2946,17.3056,17.4281,17.48,17.6126,17.5662,17.4198,17.2467,17.4319,17.4721,17.4881,17.4245,17.418,17.538,17.5614
26,119542,Sundaram Equity Hybrid Fund Direct Plan - Growth,113.8959,114.9157,115.4258,115.4529,116.265,117.4458,118.1251,118.4707,118.5888,118.6984,117.8165,116.495,117.7506,118.2678,117.6237,116.2008,115.6389,114.4604,113.6765,113.232,116.7096,118.7526,119.8845,120.6629,120.3459,121.8077,121.7611,121.6846,122.1264,122.0268,123.1494,122.9372,122.9632,122.8193,121.5745,120.0855,120.6995,122.1157,122.9511,120.2102,121.1097,122.0413,123.6323,122.7637,121.9333,122.4088,122.59,123.4422,122.8584,122.122,121.8764,120.6376,119.2588,120.0762,120.3055,120.6416,119.1322,117.9564,119.2333,120.6082,119.991,121.2032,119.7383,119.8341,121.0013,121.8651,121.5849,117.8675,118.6736,119.3119,119.9545,118.218,118.2511,118.7372,118.4913,119.462,120.6429,121.6123,121.6127,120.5493,120.9562,120.2608,121.3184,121.9327,122.1638,123.0503,123.1684,122.285,121.7014,122.8376,124.1972,124.3087,123.5552,124.9515,125.1544,125.8039,126.4991,127.1921,127.0022,127.6187,127.4179,128.1101,128.8805,129.1029,129.8561,130.2537,129.7676,130.8858,130.8529,130.5509,131.0291,130.4204,130.1813,130.2183,130.5564,130.649,130.0897,130.7674,131.5295,131.8543,131.5027,131.5169,131.5253,131.9378,132.7045,132.4688,133.2505,132.8096,133.0111,133.1286,133.5731,134.0114,134.7258,134.8666,133.999,132.9175,134.111,134.5446,134.773,134.2008,134.0577,134.9697,135.4339
27,119545,Sundaram Equity Hybrid Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),16.1586,16.3032,16.3756,16.3795,16.4947,16.6622,16.6097,16.6583,16.6749,16.6903,16.5663,16.3805,16.5571,16.6298,16.5392,16.3391,16.2601,16.0944,15.9842,15.9217,16.4107,16.698,16.8571,16.9666,16.922,16.9798,16.9733,16.9626,17.0242,17.0104,17.1669,17.1373,17.1409,17.1209,16.9473,16.7398,16.8254,17.0228,17.1392,16.7572,16.8825,17.0124,17.2342,17.1131,16.9974,16.909,16.9341,17.0518,16.9712,16.8694,16.8355,16.6644,16.4739,16.5868,16.6185,16.6649,16.4564,16.294,16.4704,16.6603,16.5751,16.7425,16.5401,16.5534,16.7146,16.834,16.7953,16.2818,16.3931,16.4813,16.5701,16.3302,16.3348,16.4019,16.368,16.3498,16.5115,16.6441,16.6442,16.4986,16.5543,16.4592,16.6039,16.688,16.7196,16.8409,16.7041,16.5843,16.5052,16.6592,16.8436,16.8588,16.7566,16.9459,16.9735,17.0615,17.1558,17.2498,17.224,17.3077,17.2804,17.3743,17.4788,17.5089,17.6111,17.665,17.5991,17.7507,17.7463,17.5457,17.61,17.5281,17.496,17.501,17.5464,17.5589,17.4837,17.5748,17.6772,17.7209,17.6736,17.6755,17.6766,17.7321,17.8351,17.8035,17.9085,17.8493,17.8763,17.8921,17.9519,18.0108,18.1068,18.1257,18.0091,17.8638,18.0242,18.0824,17.9469,17.8707,17.8516,17.973,18.0349
